Date,AAPL,MSFT,GOOGL,AMZN,TSLA,JPM,V,JNJ,WMT,PG
2025-05-07 00:24:13.054545,0.008417750723534567,0.01343465664179111,-0.0241922228041056,0.020467513875324528,0.022785618024710574,-0.014843218941840153,0.010724626360802292,0.00932127846939701,0.007832286106723041,0.002282986616713778
2025-05-08 00:24:13.054545,-0.0015822199767685508,0.030124606164681156,0.01040603444994459,-0.017386396979090057,0.013187275488464545,0.021469256755521915,0.014475992107533031,0.015552057870583225,0.010988188946459143,0.004679688619078304
2025-05-09 00:24:13.054545,0.010795373802627406,0.015022909278119112,-0.011000065725732755,0.05030290055031594,0.028989586931085443,0.00567596869868825,0.0019158160187819906,0.012742234029988087,-0.017870872651867153,0.00435268588443094
2025-05-10 00:24:13.054545,0.024580703805845427,-0.02034220279693566,-0.008115893675464614,0.009878387577178627,0.020799682068071368,-0.008485489087407316,0.022042319308505087,0.015813668544902404,-0.008291343212312952,0.012733291508077782
2025-05-11 00:24:13.054545,-0.0030923309414552236,-0.005996567745061077,-0.0099726562019542,0.004048629959825689,0.03385145403874046,-0.00030579893807813896,-0.015906599799026644,0.007329905969176487,-0.008364111630050242,-0.010517428611372837
2025-05-12 00:24:13.054545,-0.0030920723858154364,0.018272023892186295,-0.01476317426799667,-0.015665881746422583,-0.016064673762471893,0.007431083305430075,-0.0021709411914259125,0.0010302412068254885,-0.010300356551567802,0.00713371169321686
2025-05-13 00:24:13.054545,0.025465502244516047,-0.009093091229082861,0.0013320315478573264,0.013790168281254234,0.04228766360723091,0.0013544033205270534,-0.009750858573248533,-0.014819693779352439,0.009762503502297237,0.012297123738131965
2025-05-14 00:24:13.054545,0.012681199052457126,0.006865044844205803,-0.014180391923301339,-0.010322976826351304,0.007017453331517043,0.007184512889010675,-0.026408652970016377,-0.002007611648874086,-0.0018406389747573915,-0.017648700059282874
2025-05-15 00:24:13.054545,-0.006798288524396678,0.011449704612864542,0.005246600485479647,0.0028613243202748606,0.06615822430019058,-0.01120257158389959,-0.0005630099027614799,-0.007650471057927266,-0.002642173520829627,0.0034995653492417844
2025-05-16 00:24:13.054545,0.009139755634814506,-0.012131763149941799,-0.00040992648341264815,0.04893660572384739,-0.02091372507873268,0.002530571216998956,-0.0011290349575199254,0.02083094082126724,-0.02236452061923766,-0.004803877265654122
2025-05-17 00:24:13.054545,-0.006702904573387403,-0.00011065817964905911,-0.003738456912297017,-0.0012598059132817863,0.055471371129188096,-0.01741430309678116,0.022562746295754943,-0.0013445043926844091,0.0075621060850006305,-0.0005438935336133932
2025-05-18 00:24:13.054545,-0.006739316107799431,-0.04420545736165926,-0.015531727848617116,0.02227477991121196,0.00702725454150932,-0.0010044912585930321,0.009774522861885071,0.0014816363141727518,-0.013694726526848777,0.0037820273478650357
2025-05-19 00:24:13.054545,0.004405785697761955,-0.01348239256956385,-0.00969709955071374,-0.01273322979220537,-0.019724087743420604,-0.010991340448349596,-0.014204151642368323,0.005528507305646135,0.0010367150075829556,-0.004633024554761445
2025-05-20 00:24:13.054545,-0.029536093546055575,-0.002785979854522891,0.013800039316824941,-0.00010566476304807448,-0.014447320395096885,-0.008869980840956249,0.02749819689180577,0.0007294647090871909,0.0035023017025512804,-0.006532719503512752
